105.099815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.173409,2.870466,-103.424507,0.000000,44.919890,0.000000
105.1003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.173409,2.870466,-103.424507,0.000000,44.819059,0.000000
105.2902933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.173409,2.870466,-103.424507,0.000000,44.819059,0.000000
105.3545291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.173409,2.870466,-103.424507,0.000000,44.919890,0.000000
105.5470605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.173409,2.870466,-103.424507,0.000000,44.919890,0.000000
105.5781463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.173409,2.870466,-103.424507,0.000000,44.919890,0.000000
105.6117059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.248358,2.848787,-103.483902,0.000000,44.919890,0.000000
105.6117059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.248358,2.848787,-103.483902,0.000000,44.894683,0.000000
105.8183877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.248358,2.848787,-103.483902,0.000000,44.894683,0.000000
105.8347559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.248358,2.848787,-103.483902,0.000000,44.894683,0.000000
105.8645123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.167749,2.790874,-103.520912,0.000000,44.894683,0.000000
105.8820542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.167749,2.790874,-103.520912,0.000000,44.819059,0.000000
106.0735355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.167749,2.790874,-103.520912,0.000000,44.819059,0.000000
106.0900799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.167749,2.790874,-103.520912,0.000000,44.819059,0.000000
106.1218266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.172664,2.878751,-103.556717,0.000000,44.819059,0.000000
106.1376958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.172664,2.878751,-103.556717,0.000000,45.096345,0.000000
106.345635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.172664,2.878751,-103.556717,0.000000,45.096345,0.000000
106.4027396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.171182,2.887512,-103.581451,0.000000,45.096345,0.000000
106.4092565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.171182,2.887512,-103.581451,0.000000,44.869476,0.000000
106.6176753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.171182,2.887512,-103.581451,0.000000,44.869476,0.000000
106.6467644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.168879,2.823122,-103.620598,0.000000,44.869476,0.000000
106.6653564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.168879,2.823122,-103.620598,0.000000,44.970307,0.000000
106.8572633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.168879,2.823122,-103.620598,0.000000,44.970307,0.000000
106.8733103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.168879,2.823122,-103.620598,0.000000,44.970307,0.000000
106.9058799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.218247,2.863344,-103.638489,0.000000,44.970307,0.000000
106.9219312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.218247,2.863344,-103.638489,0.000000,44.945097,0.000000
107.1136362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.218247,2.863344,-103.638489,0.000000,44.945097,0.000000
107.1447753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.218247,2.863344,-103.638489,0.000000,44.945097,0.000000
107.1748991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.200590,2.805577,-103.678154,0.000000,44.945097,0.000000
107.1929522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.200590,2.805577,-103.678154,0.000000,44.768645,0.000000
107.3849492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.200590,2.805577,-103.678154,0.000000,44.768645,0.000000
107.4008504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.200590,2.805577,-103.678154,0.000000,44.768645,0.000000
107.4333509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.262126,2.874362,-103.688057,0.000000,44.768645,0.000000
107.4488922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.262126,2.874362,-103.688057,0.000000,44.869476,0.000000
107.6405608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.262126,2.874362,-103.688057,0.000000,44.869476,0.000000
107.6566031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.262126,2.874362,-103.688057,0.000000,44.869476,0.000000
107.6887484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0,0.000000,0,12.276266,2.892469,-103.711899,0.000000,44.869476,0.000000
